1.936902782652029842e+01,-1.940373439220888585e+01,1.147860161515872868e+01,-2.150986106286761412e+01,1.026806902839281577e+01,1.102690004337505769e+01,-5.673367900008839726e+00,2.361041559305581927e+01,-2.705755365401475210e+00,-1.928698599220458476e+01
-5.223827592822011034e+00,1.085639014351293952e+01,-6.278079902442486038e+00,-2.105421887674206971e+01,-8.659394066126488099e+00,2.432970563545573128e+01,-9.791045730104265488e+00,-1.194503073448884622e+00,1.033125124922507609e+01,2.256258356168440926e+01
1.824122699968523165e+01,-2.120340225102293275e+01,-8.201581922544310288e+00,-9.540309261726909185e-02,5.956407530922754212e+00,-1.216082541783276305e+01,7.663176774815887882e+00,7.527037388622728642e+00,-1.471465882338944375e+01,-7.954400490706776239e+00
1.511841375473039761e+00,1.353121747532005159e+01,1.863628594362641522e+01,-2.670537803911787123e+01,-1.184755519157443082e+01,2.184162137524295488e+01,-4.484936686865022004e-01,-8.812303775272708251e+00,-3.097942157791047535e+00,-1.488378067314078024e+01
1.702292214361840195e+01,-2.213092654979700313e+01,1.385053113800911539e+01,-2.312669549073424946e+01,1.115036782344190058e+01,1.393235968478286324e+01,-6.645716117952169100e+00,2.274632009302751001e+01,-2.361978351203968707e+00,-1.754695689735947894e+01
1.966565106114217443e+01,-2.318890799725903662e+01,1.028364823460574229e+01,-2.122874979078238411e+01,8.406984878547227424e+00,1.130562246611720312e+01,-6.193286241494086575e+00,2.427362606174662574e+01,-2.113474168767199401e+00,-1.626681763314571683e+01
-6.534938032089923077e-01,1.520026628074823449e+01,1.754779126902818120e+01,-2.553318980952760953e+01,-9.565212409923910641e+00,2.341274380837476699e+01,-2.451826711731571962e+00,-1.112537263795822184e+01,2.741318503401363849e+00,-1.364745979653099184e+01
1.325000149843755182e+01,-8.533346508348772730e+00,1.279608478594500109e+00,-2.566342303628819366e+01,7.651830341594726193e+00,-1.474136728003743002e+01,2.053522455692971604e+01,-7.577159541433662326e+00,1.258810313394697467e+01,1.301800412860830036e+01
1.691963719186446724e+01,-1.871334199324138936e+01,-8.825507875714302841e+00,-1.026952234252961560e+00,7.266991247983715319e+00,-1.313454121193931812e+01,8.736148368223625837e+00,7.915852973432570217e+00,-1.420858701894772125e+01,-8.658709390924572702e+00
-1.546346795465147750e-01,1.156958153601576811e+01,1.729701066962087808e+01,-2.536471715959045525e+01,-1.027791551179639029e+01,2.171999564239828473e+01,2.830611563312374623e-01,-1.193681677334408953e+01,3.159727156632420098e+00,-1.202329204266392004e+01
1.678937741158970809e+01,-8.630314322285206785e+00,2.227622288970898534e+00,-2.573456529243370738e+01,9.099477061031123526e+00,-1.745899371813128198e+01,2.341032728863503820e+01,-5.893957202196926204e+00,1.361423604248058972e+01,1.275139706198065426e+01
-8.394601004086158724e+00,1.039351400156312621e+01,-9.650379804582112087e+00,-2.329253087596872973e+01,-8.697138454830838583e+00,2.532123807192154530e+01,-8.619658894011571704e+00,-5.653707331816753001e-01,1.155163400201814738e+01,2.422948617787219305e+01
1.029685875327678701e+01,-9.639724209033605717e+00,1.211178472492374869e+00,-2.773674074837752812e+01,7.489696459718120813e+00,-1.449707800190944873e+01,1.966884935298504544e+01,-7.684210053846292077e+00,1.423759984710985194e+01,1.251340830124907733e+01
2.053642834569108544e+01,-2.108738714152591243e+01,1.388257925332063891e+01,-2.171374766790941635e+01,1.403129762399828451e+01,1.473266306329819386e+01,-4.485131909711972398e+00,2.061821078621612813e+01,-3.664402846901098965e+00,-1.592304353885443469e+01
-6.537661482606208274e+00,1.298756292455989403e+01,-8.305180968032164657e+00,-2.295978765992725812e+01,-9.883386881528315016e+00,2.622697199540996849e+01,-1.080014543040872965e+01,-2.946298126220029623e+00,1.036395633059981058e+01,2.061069601042827415e+01
1.435869058753837635e+01,-7.448108025073278959e+00,1.084570111690757122e+00,-2.429674964321202069e+01,8.448080837281176869e+00,-1.296706329237907518e+01,1.869900794308190939e+01,-3.881636106677632370e+00,1.175125156368214085e+01,1.476965151203966009e+01
8.905341818347241034e-01,1.189088831201087615e+01,1.527162047394951117e+01,-2.688037189052579379e+01,-9.952535371279056520e+00,2.312091937421928733e+01,-5.184409280342598958e-01,-9.861882070325940219e+00,6.004850230097461328e+00,-1.352444709657340560e+01
-6.300567761290671420e+00,1.058384967553828737e+01,-9.153387146320678625e+00,-1.870613505877914662e+01,-6.447481098144447031e+00,2.770505859054956233e+01,-9.116253801345388652e+00,-2.017913807034769746e+00,7.664732132365987383e+00,2.431495296979154475e+01
2.483884615406484198e-02,1.016338262244229185e+01,1.793122543414352066e+01,-2.555579812160620889e+01,-9.571114827162865879e+00,2.388699136334701478e+01,9.201079335044597407e-01,-1.084722164470195693e+01,3.520730540225934568e+00,-1.339765934417234483e+01
-6.063283926815000058e+00,9.139621627569693985e+00,-8.043904201022545664e+00,-2.389474146312162262e+01,-8.111558199817078929e+00,2.671948901335711568e+01,-1.230925551829626841e+01,-2.988076510774249961e+00,7.507405852668573409e+00,2.361722898812096361e+01
-3.543241698084063085e-01,1.145152648522670091e+01,1.891316277557332270e+01,-2.390988975401562655e+01,-9.827478844295185922e+00,2.427819303723538624e+01,-2.246242324743045193e-01,-1.078544900410272689e+01,4.187150134367694676e+00,-1.470324709917502837e+01
1.535201849543736330e+01,-1.038004028531903167e+01,5.045185529809291580e+00,-2.516538117081335457e+01,8.675554802790632181e+00,-1.419622325095987314e+01,2.264784375613497502e+01,-9.372172850334351324e+00,1.225584090818395566e+01,1.423078576177184473e+01
1.823012546574516790e+01,-1.975252462196390724e+01,-9.005992758858818448e+00,-6.993856121491746070e-01,1.066206193101881539e+01,-1.255217531270587195e+01,1.139577499663016447e+01,8.886050771713385643e+00,-1.544303946234441050e+01,-8.017836521712522924e+00
1.837059790975594709e+01,-2.211410459907180126e+01,1.165822453558275029e+01,-2.056345471484555887e+01,1.297159592392002736e+01,1.129966579329828491e+01,-7.655771924362611003e+00,2.383332817746072152e+01,-4.494214246937033863e+00,-1.679312456512870710e+01
-8.690620327964774461e+00,1.213544268573807194e+01,-7.116341524634755444e+00,-2.248999789245446124e+01,-8.357032292232029036e+00,2.600292131482529001e+01,-1.136150062987042553e+01,-3.858928476809238450e+00,1.106614908373559381e+01,2.109269510784294965e+01
